157_wan_2_ROSA_EXP.wav,157 わん,わん,ワン,拡張ボイス
158_wan_3_ROSA_EXP.wav,158 わん,わん,ワン,拡張ボイス
159_wan_4_ROSA_EXP.wav,159 わん,わん,ワン,拡張ボイス
160_wan_5_ROSA_EXP.wav,160 わん,わん,ワン,拡張ボイス
161_wanwan_1_ROSA_EXP.wav,161 わんわん,わんわん,ワンワン,拡張ボイス
162_wanwan_2_ROSA_EXP.wav,162 わんわん,わんわん,ワンワン,拡張ボイス
163_wanwan_3_ROSA_EXP.wav,163 わんわん,わんわん,ワンワン,拡張ボイス
164_wanwan_4_ROSA_EXP.wav,164 わんわん,わんわん,ワンワン,拡張ボイス
165_wanwan_5_ROSA_EXP.wav,165 わんわん,わんわん,ワンワン,拡張ボイス
166_ban_1_ROSA_EXP.wav,166 パン,パン,パン,拡張ボイス
167_ban_2_ROSA_EXP.wav,167 パン,パン,パン,拡張ボイス
168_ban_3_ROSA_EXP.wav,168 パン,パン,パン,拡張ボイス
169_ban_4_ROSA_EXP.wav,169 パン,パン,パン,拡張ボイス
170_ban_5_ROSA_EXP.wav,170 パン,パン,パン,拡張ボイス
171_banban_1_ROSA_EXP.wav,171 パンパン,パンパン,パンパン,拡張ボイス
172_banban_2_ROSA_EXP.wav,172 パンパン,パンパン,パンパン,拡張ボイス
173_banban_3_ROSA_EXP.wav,173 パンパン,パンパン,パンパン,拡張ボイス
174_banban_4_ROSA_EXP.wav,174 パンパン,パンパン,パンパン,拡張ボイス
175_banban_5_ROSA_EXP.wav,175 パンパン,パンパン,パンパン,拡張ボイス
176_hore_1_ROSA_EXP.wav,176 ほれ,ほれ,ホレ,拡張ボイス
177_hore_2_ROSA_EXP.wav,177 ほれ,ほれ,ホレ,拡張ボイス
178_hore_3_ROSA_EXP.wav,178 ほれ,ほれ,ホレ,拡張ボイス
179_ore_1_ROSA_EXP.wav,179 おれ,おれ,オレ,拡張ボイス
180_ore_2_ROSA_EXP.wav,180 おれ,おれ,オレ,拡張ボイス
181_hohooi_1_ROSA_EXP.wav,181 ほほーい,ほほーい,ホホーイ,拡張ボイス
182_hohooi_2_ROSA_EXP.wav,182 ほほーい,ほほーい,ホホーイ,拡張ボイス
183_hohooi_3_ROSA_EXP.wav,183 ほほーい,ほほーい,ホホーイ,拡張ボイス
